draft_id,player_name,draft_season,round_number,round_pick,overall_pick,team_id,team_city,team_name,team_abbreviation,organization,organization_type,position,height_wo_shoes,height_wo_shoes_ft_in,height_w_shoes,height_w_shoes_ft_in,weight,wingspan,wingspan_ft_in,standing_reach,standing_reach_ft_in,body_fat_pct,hand_length,hand_width,standing_vertical_leap,max_vertical_leap,lane_agility_time,modified_lane_agility_time,three_quarter_sprint
1626155,Sam Dekker,2015,1,18,18,1610612745,Houston,Rockets,HOU,Wisconsin,[College/University],SF,79.75,6' 7.75'',81.0,6' 9'',218.6,83.5,6' 11.5'',106.0,8' 10'',7.5,8.5,9.25,25.5,34.5,10.64,2.96,3.28
1626170,Jerian Grant,2015,1,19,19,1610612764,Washington,Wizards,WAS,Notre Dame,[College/University],PG,75.25,6' 3.25'',76.25,6' 4.25'',198.0,79.5,6' 7.5'',100.0,8' 4'',5.6,8.25,8.5,0.0,0.0,0.0,0.0,0.0
1626153,Delon Wright,2015,1,20,20,1610612761,Toronto,Raptors,TOR,Utah,[College/University],PG,76.25,6' 4.25'',77.5,6' 5.5'',181.4,79.5,6' 7.5'',101.5,8' 5.5'',6.6,8.0,8.5,29.5,31.0,11.16,3.5,3.29
1626147,Justin Anderson,2015,1,21,21,1610612742,Dallas,Mavericks,DAL,Virginia,[College/University],SF-SG,77.25,6' 5.25'',78.25,6' 6.25'',230.6,83.75,6' 11.75'',101.0,8' 5'',5.0,8.5,9.5,38.0,43.0,11.13,2.88,3.22
1626171,Bobby Portis,2015,1,22,22,1610612741,Chicago,Bulls,CHI,Arkansas,[College/University],PF,81.5,6' 9.5'',82.5,6' 10.5'',246.2,86.0,7' 2'',108.5,9' 0.5'',8.9,9.5,9.25,25.0,31.5,11.78,3.28,3.56
1626178,Rondae Hollis-Jefferson,2015,1,23,23,1610612757,Portland,Trail Blazers,POR,Arizona,[College/University],SF,77.5,6' 5.5'',79.0,6' 7'',210.8,86.0,7' 2'',104.0,8' 8'',5.0,8.75,9.75,32.0,38.0,10.41,3.19,3.12
1626145,Tyus Jones,2015,1,24,24,1610612739,Cleveland,Cavaliers,CLE,Duke,[College/University],PG,72.5,6' 0.5'',74.0,6' 2'',184.6,77.0,6' 5'',97.0,8' 1'',6.5,8.25,8.75,26.5,32.5,11.84,2.95,3.32
1626185,Jarell Martin,2015,1,25,25,1610612763,Memphis,Grizzlies,MEM,Louisiana State,[College/University],PF,80.0,6' 8'',81.25,6' 9.25'',238.6,81.0,6' 9'',106.5,8' 10.5'',10.1,8.25,9.5,28.5,35.0,11.2,2.97,3.27
1626154,RJ Hunter,2015,1,28,28,1610612738,Boston,Celtics,BOS,Georgia State,[College/University],SG,76.5,6' 4.5'',78.0,6' 6'',185.0,82.5,6' 10.5'',104.0,8' 8'',6.0,8.5,8.25,27.5,33.5,10.87,2.91,3.26
1626191,Chris McCullough,2015,1,29,29,1610612751,Brooklyn,Nets,BKN,Syracuse,[College/University],PF,80.25,6' 8.25'',81.0,6' 9'',199.0,87.25,7' 3.25'',109.0,9' 1'',6.2,8.75,8.75,0.0,0.0,0.0,0.0,0.0
1626172,Kevon Looney,2015,1,30,30,1610612744,Golden State,Warriors,GSW,California-Los Angeles,[College/University],PF,80.0,6' 8'',81.25,6' 9.25'',222.4,87.5,7' 3.5'',110.0,9' 2'',11.9,9.5,9.25,0.0,0.0,0.0,0.0,0.0
1626149,Montrezl Harrell,2015,2,2,32,1610612745,Houston,Rockets,HOU,Louisville,[College/University],PF,79.0,6' 7'',79.5,6' 7.5'',253.4,88.25,7' 4.25'',109.0,9' 1'',11.9,9.0,9.75,0.0,0.0,0.0,0.0,0.0
1626175,Jordan Mickey,2015,2,3,33,1610612738,Boston,Celtics,BOS,Louisiana State,[College/University],PF,79.0,6' 7'',80.25,6' 8.25'',238.0,87.25,7' 3.25'',106.0,8' 10'',7.2,8.75,9.5,33.0,37.5,11.72,3.13,3.28
1626148,Anthony Brown,2015,2,4,34,1610612747,Los Angeles,Lakers,LAL,Stanford,[College/University],SF-SG,77.75,6' 5.75'',79.25,6' 7.25'',211.0,83.0,6' 11'',104.5,8' 8.5'',6.1,8.5,9.0,27.5,34.5,10.94,3.29,3.18
1626176,Rakeem Christmas,2015,2,6,36,1610612750,Minnesota,Timberwolves,MIN,Syracuse,[College/University],PF-C,80.25,6' 8.25'',81.75,6' 9.75'',242.6,89.25,7' 5.25'',110.5,9' 2.5'',9.6,9.25,9.0,29.0,32.0,11.6,3.3,3.47
1626158,Richaun Holmes,2015,2,7,37,1610612755,Philadelphia,76ers,PHI,Bowling Green,[College/University],PF,80.25,6' 8.25'',81.5,6' 9.5'',242.8,85.5,7' 1.5'',108.0,9' 0'',8.8,8.5,8.5,32.5,36.0,11.24,3.31,3.32
1626192,Pat Connaughton,2015,2,11,41,1610612751,Brooklyn,Nets,BKN,Notre Dame,[College/University],SG,76.0,6' 4'',77.25,6' 5.25'',215.0,80.0,6' 8'',96.0,8' 0'',10.2,8.5,9.25,37.5,44.0,10.58,3.08,3.2
1626152,Olivier Hanlan,2015,2,12,42,1610612762,Utah,Jazz,UTA,Boston College,[College/University],PG-SG,75.25,6' 3.25'',76.25,6' 4.25'',185.8,78.0,6' 6'',100.0,8' 4'',4.3,8.0,8.75,28.0,34.0,11.41,3.12,3.25
1626150,Andrew Harrison,2015,2,14,44,1610612756,Phoenix,Suns,PHX,Kentucky,[College/University],PG,76.5,6' 4.5'',77.5,6' 5.5'',213.2,81.0,6' 9'',100.0,8' 4'',5.9,8.25,9.25,26.5,33.0,11.2,0.0,3.34
1626194,Marcus Thornton,2015,2,15,45,1610612738,Boston,Celtics,BOS,William & Mary,[College/University],PG-SG,73.75,6' 1.75'',74.75,6' 2.75'',177.4,79.75,6' 7.75'',97.5,8' 1.5'',5.3,8.25,8.5,34.5,43.0,10.78,2.88,3.02
1626181,Norman Powell,2015,2,16,46,1610612749,Milwaukee,Bucks,MIL,California-Los Angeles,[College/University],SG,75.0,6' 3'',76.25,6' 4.25'',215.4,82.75,6' 10.75'',102.5,8' 6.5'',6.4,9.25,9.0,32.5,40.5,10.69,3.2,3.2
1626177,Dakari Johnson,2015,2,18,48,1610612760,Oklahoma City,Thunder,OKC,Kentucky,[College/University],C,83.0,6' 11'',83.75,6' 11.75'',264.6,86.0,7' 2'',112.0,9' 4'',14.9,9.25,10.5,22.5,25.0,11.76,2.94,3.62
1626227,Tyler Harvey,2015,2,21,51,1610612753,Orlando,Magic,ORL,Eastern Washington,[College/University],SG,74.75,6' 2.75'',76.0,6' 4'',181.4,77.5,6' 5.5'',98.5,8' 2.5'',9.2,7.75,8.75,26.0,28.5,10.56,2.93,3.44
1626183,Branden Dawson,2015,2,26,56,1610612740,New Orleans,Pelicans,NOP,Michigan State,[College/University],PF,77.5,6' 5.5'',78.75,6' 6.75'',230.2,83.0,6' 11'',105.0,8' 9'',5.8,9.0,8.75,28.5,34.5,12.22,3.53,3.2
1626160,JP Tokoto,2015,2,28,58,1610612755,Philadelphia,76ers,PHI,North Carolina,[College/University],SF-SG,77.25,6' 5.25'',78.25,6' 6.25'',195.8,82.0,6' 10'',100.5,8' 4.5'',4.1,8.0,8.75,34.5,40.0,10.97,3.2,3.27
1628365,Markelle Fultz,2017,1,1,1,1610612755,Philadelphia,76ers,PHI,Washington,[College/University],PG,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628368,De'Aaron Fox,2017,1,5,5,1610612758,Sacramento,Kings,SAC,Kentucky,[College/University],PG,74.0,6' 2'',75.25,6' 3.25'',169.6,78.5,6' 6.5'',100.0,8' 4'',4.5,8.5,8.5,0.0,0.0,0.0,0.0,0.0
1628380,Zach Collins,2017,1,10,10,1610612758,Sacramento,Kings,SAC,Gonzaga,[College/University],PF-C,82.25,6' 10.25'',84.0,7' 0'',232.2,85.0,7' 1'',111.0,9' 3'',8.9,8.75,9.25,0.0,0.0,0.0,0.0,0.0
1628379,Luke Kennard,2017,1,12,12,1610612765,Detroit,Pistons,DET,Duke,[College/University],SG-SF,76.5,6' 4.5'',77.5,6' 5.5'',196.2,77.25,6' 5.25'',98.5,8' 2.5'',6.6,8.0,8.75,0.0,0.0,0.0,0.0,0.0
1628378,Donovan Mitchell,2017,1,13,13,1610612743,Denver,Nuggets,DEN,Louisville,[College/University],SG,73.25,6' 1.25'',75.0,6' 3'',211.4,82.0,6' 10'',97.0,8' 1'',5.9,8.5,9.5,36.5,40.5,11.53,3.07,3.01
1628389,Bam Adebayo,2017,1,14,14,1610612748,Miami,Heat,MIA,Kentucky,[College/University],PF-C,80.75,6' 8.75'',75.75,6' 9.75'',242.6,86.75,7' 2.75'',108.0,9' 0'',5.2,9.5,8.75,33.5,38.5,11.94,3.24,3.24
1628382,Justin Jackson,2017,1,15,15,1610612757,Portland,Trail Blazers,POR,North Carolina,[College/University],SF,79.0,6' 7'',80.25,6' 8.25'',200.8,83.0,6' 11'',104.5,8' 8.5'',8.1,8.75,9.25,29.5,35.5,10.8,3.06,3.3
1628383,Justin Patton,2017,1,16,16,1610612741,Chicago,Bulls,CHI,Creighton,[College/University],C,82.0,6' 10'',83.25,6' 11.25'',229.0,87.0,7' 3'',111.5,9' 3.5'',7.8,8.75,9.75,26.0,30.5,11.8,3.31,3.46
1628391,D.J. Wilson,2017,1,17,17,1610612749,Milwaukee,Bucks,MIL,Michigan,[College/University],PF,80.75,6' 8.75'',82.5,6' 10.5'',234.4,87.0,7' 3'',109.5,9' 1.5'',6.4,9.25,10.25,0.0,0.0,0.0,0.0,0.0
1628388,T.J. Leaf,2017,1,18,18,1610612754,Indiana,Pacers,IND,California-Los Angeles,[College/University],PF,80.75,6' 8.75'',81.75,6' 9.75'',222.2,83.0,6' 11'',107.0,8' 11'',6.8,8.5,9.5,29.0,34.5,11.55,3.27,3.27
1628381,John Collins,2017,1,19,19,1610612737,Atlanta,Hawks,ATL,Wake Forest,[College/University],PF,80.25,6' 8.25'',81.5,6' 9.5'',225.2,83.25,6' 11.25'',106.5,8' 10.5'',5.4,9.0,10.0,33.0,37.5,11.66,3.27,3.27
1628385,Harry Giles III,2017,1,20,20,1610612757,Portland,Trail Blazers,POR,Duke,[College/University],PF,81.25,6' 9.25'',82.5,6' 10.5'',232.0,87.25,7' 3.25'',109.5,9' 1.5'',5.2,9.5,10.75,27.0,32.5,11.08,3.0,3.34
1628390,Terrance Ferguson,2017,1,21,21,1610612760,Oklahoma City,Thunder,OKC,Adelaide 36ers (Australia),[Other Team/Club],SG-SF,77.5,6' 5.5'',79.0,6' 7'',184.4,80.75,6' 8.75'',103.0,8' 7'',5.8,8.5,10.0,28.5,38.0,11.16,3.22,3.32
1628386,Jarrett Allen,2017,1,22,22,1610612751,Brooklyn,Nets,BKN,Texas,[College/University],C,81.0,6' 9'',82.25,6' 10.25'',233.6,89.25,7' 5.25'',109.5,9' 1.5'',7.4,9.5,10.5,31.5,35.5,11.82,3.0,3.21
1628384,O.G. Anunoby,2017,1,23,23,1610612761,Toronto,Raptors,TOR,Indiana,[College/University],SF,78.25,6' 6.25'',79.75,6' 7.75'',232.4,86.25,7' 2.25'',107.5,8' 11.5'',6.8,9.25,9.5,0.0,0.0,0.0,0.0,0.0
1628399,Tyler Lydon,2017,1,24,24,1610612762,Utah,Jazz,UTA,Syracuse,[College/University],PF,80.25,6' 8.25'',81.5,6' 9.5'',215.0,84.0,7' 0'',107.5,8' 11.5'',13.6,8.75,8.75,29.5,33.5,11.68,2.81,3.46
1628403,Caleb Swanigan,2017,1,26,26,1610612757,Portland,Trail Blazers,POR,Purdue,[College/University],PF,79.5,6' 7.5'',80.5,6' 8.5'',245.6,87.0,7' 3'',108.0,9' 0'',0.0,9.5,10.25,0.0,0.0,0.0,0.0,0.0
1628398,Kyle Kuzma,2017,1,27,27,1610612751,Brooklyn,Nets,BKN,Utah,[College/University],SF-SG,80.0,6' 8'',81.5,6' 9.5'',222.6,84.25,7' 0.25'',107.5,8' 11.5'',9.4,8.5,9.5,27.0,34.0,10.72,2.98,3.25
1628396,Tony Bradley,2017,1,28,28,1610612747,Los Angeles,Lakers,LAL,North Carolina,[College/University],C,81.25,6' 9.25'',82.75,6' 10.75'',248.8,89.0,7' 5'',112.5,9' 4.5'',12.0,9.5,9.5,24.5,27.5,11.79,2.99,3.44
1628401,Derrick White,2017,1,29,29,1610612759,San Antonio,Spurs,SAS,Colorado,[College/University],PG,75.25,6' 3.25'',76.5,6' 4.5'',189.8,79.5,6' 7.5'',101.5,8' 5.5'',6.2,8.25,8.5,31.0,36.5,10.84,2.92,3.08
1628404,Josh Hart,2017,1,30,30,1610612762,Utah,Jazz,UTA,Villanova,[College/University],SG-SF,75.75,6' 3.75'',77.0,6' 5'',209.2,80.25,6' 8.25'',101.0,8' 5'',5.8,8.5,9.5,27.5,35.5,11.15,3.02,3.18
1628402,Frank Jackson,2017,2,1,31,1610612766,Charlotte,Hornets,CHA,Duke,[College/University],PG,74.0,6' 2'',75.5,6' 3.5'',201.6,79.5,6' 7.5'',98.0,8' 2'',6.7,8.25,9.0,34.5,42.0,10.94,2.7,3.14
1628432,Davon Reed,2017,2,2,32,1610612756,Phoenix,Suns,PHX,Miami (FL),[College/University],SG-SF,76.5,6' 4.5'',77.5,6' 5.5'',206.2,84.0,7' 0'',102.0,8' 6'',6.5,9.25,9.5,28.5,36.0,11.37,3.21,3.34
1628411,Wes Iwundu,2017,2,3,33,1610612753,Orlando,Magic,ORL,Kansas State,[College/University],SG-SF,77.5,6' 5.5'',78.75,6' 6.75'',193.4,85.0,7' 1'',105.5,8' 9.5'',4.0,8.75,9.5,31.5,36.0,11.25,3.23,3.36
1628412,Frank Mason III,2017,2,4,34,1610612758,Sacramento,Kings,SAC,Kansas,[College/University],PG,71.0,5' 11'',72.0,6' 0'',188.8,75.25,6' 3.25'',94.0,7' 10'',4.3,8.0,9.25,34.0,41.0,11.41,3.09,3.18
1628397,Ivan Rabb,2017,2,5,35,1610612753,Orlando,Magic,ORL,California,[College/University],PF,80.75,6' 8.75'',82.0,6' 10'',219.6,85.5,7' 1.5'',109.0,9' 1'',6.8,8.75,9.0,28.5,32.5,12.68,3.23,3.35
1628400,Semi Ojeleye,2017,2,7,37,1610612738,Boston,Celtics,BOS,Southern Methodist,[College/University],SF-SG,77.25,6' 5.25'',78.75,6' 6.75'',241.4,81.75,6' 9.75'',102.0,8' 6'',5.5,8.75,9.5,35.0,40.5,10.58,3.07,3.16
1628395,Jordan Bell,2017,2,8,38,1610612741,Chicago,Bulls,CHI,Oregon,[College/University],PF,79.0,6' 7'',80.5,6' 8.5'',223.6,83.75,6' 11.75'',104.5,8' 8.5'',5.4,9.25,9.5,31.5,38.0,10.63,2.83,3.21
1628393,Jawun Evans,2017,2,9,39,1610612755,Philadelphia,76ers,PHI,Oklahoma State,[College/University],PG,70.75,5' 10.75'',71.5,5' 11.5'',185.2,77.5,6' 5.5'',95.0,7' 11'',9.1,8.0,7.75,27.5,33.5,11.34,3.26,3.21
1628407,Dwayne Bacon,2017,2,10,40,1610612740,New Orleans,Pelicans,NOP,Florida State,[College/University],SG-SF,76.75,6' 4.75'',78.25,6' 6.25'',221.6,82.0,6' 10'',103.5,8' 7.5'',7.9,8.75,10.0,30.0,36.5,11.7,3.22,3.22
1628416,Tyler Dorsey,2017,2,11,41,1610612737,Atlanta,Hawks,ATL,Oregon,[College/University],SG,75.0,6' 3'',76.5,6' 4.5'',182.6,77.25,6' 5.25'',99.5,8' 3.5'',4.7,8.5,9.25,30.5,36.0,10.55,2.98,3.16
1628418,Thomas Bryant,2017,2,12,42,1610612762,Utah,Jazz,UTA,Indiana,[College/University],PF-C,81.5,6' 9.5'',82.75,6' 10.75'',247.8,90.0,7' 6'',112.5,9' 4.5'',9.4,9.5,10.25,25.5,33.0,11.42,3.12,3.37
1628422,Damyean Dotson,2017,2,14,44,1610612752,New York,Knicks,NYK,Houston,[College/University],SG-SF,76.5,6' 4.5'',77.5,6' 5.5'',205.2,81.0,6' 9'',100.0,8' 4'',5.3,8.5,9.25,31.5,38.0,11.18,3.03,3.13
1628415,Dillon Brooks,2017,2,15,45,1610612745,Houston,Rockets,HOU,Oregon,[College/University],SG-SF,77.0,6' 5'',78.0,6' 6'',220.2,78.0,6' 6'',100.5,8' 4.5'',7.5,8.25,9.25,31.0,37.5,11.14,3.24,3.21
1628387,Ike Anigbogu,2017,2,17,47,1610612754,Indiana,Pacers,IND,California-Los Angeles,[College/University],C,80.5,6' 8.5'',81.75,6' 9.75'',252.2,90.25,7' 6.25'',110.5,9' 2.5'',5.4,9.5,10.0,29.5,32.5,12.52,3.48,3.44
1628414,Sindarius Thornwell,2017,2,18,48,1610612749,Milwaukee,Bucks,MIL,South Carolina,[College/University],SG-SF,75.5,6' 3.5'',76.75,6' 4.75'',211.6,82.0,6' 10'',103.0,8' 7'',7.8,8.75,8.75,27.0,30.5,11.48,3.03,3.36
1628420,Monte Morris,2017,2,21,51,1610612743,Denver,Nuggets,DEN,Iowa State,[College/University],PG,73.25,6' 1.25'',74.5,6' 2.5'',175.2,76.0,6' 4'',96.5,8' 0.5'',6.9,8.25,8.75,28.0,33.5,11.0,3.2,3.19
1628410,Edmond Sumner,2017,2,22,52,1610612740,New Orleans,Pelicans,NOP,Xavier,[College/University],PG,76.0,6' 4'',77.75,6' 5.75'',176.4,81.0,6' 9'',102.5,8' 6.5'',8.3,8.25,9.0,0.0,0.0,0.0,0.0,0.0
1628443,Kadeem Allen,2017,2,23,53,1610612738,Boston,Celtics,BOS,Arizona,[College/University],PG,73.0,6' 1'',74.25,6' 2.25'',192.4,81.25,6' 9.25'',99.5,8' 3.5'',6.4,8.5,8.75,33.0,35.5,11.24,2.98,3.15
1628409,Alec Peters,2017,2,24,54,1610612756,Phoenix,Suns,PHX,Valparaiso,[College/University],PF,79.25,6' 7.25'',80.75,6' 8.75'',232.0,82.75,6' 10.75'',105.0,8' 9'',8.8,8.75,10.0,0.0,0.0,0.0,0.0,0.0
1628430,Nigel Williams-Goss,2017,2,25,55,1610612762,Utah,Jazz,UTA,Gonzaga,[College/University],PG,73.5,6' 1.5'',75.0,6' 3'',190.2,79.25,6' 7.25'',99.0,8' 3'',5.6,8.75,9.25,27.5,34.5,10.42,3.08,3.19
1628417,Jaron Blossomgame,2017,2,29,59,1610612759,San Antonio,Spurs,SAS,Clemson,[College/University],SF,77.75,6' 5.75'',78.75,6' 6.75'',218.6,82.0,6' 10'',104.5,8' 8.5'',5.7,8.75,10.25,31.0,35.5,11.47,3.35,3.17
1628991,Jaren Jackson Jr.,2018,1,4,4,1610612763,Memphis,Grizzlies,MEM,Michigan State,[College/University],PF-C,81.75,6' 9.75'',83.25,6' 11.25'',236.0,89.25,7' 5.25'',110.0,9' 2'',7.2,10.0,10.0,0.0,0.0,0.0,0.0,0.0
1629027,Trae Young,2018,1,5,5,1610612742,Dallas,Mavericks,DAL,Oklahoma,[College/University],PG,72.5,6' 0.5'',73.75,6' 1.75'',177.8,75.0,6' 3'',95.5,7' 11.5'',5.35,8.0,9.25,0.0,0.0,0.0,0.0,0.0
1628964,Mo Bamba,2018,1,6,6,1610612753,Orlando,Magic,ORL,Texas,[College/University],C,83.25,6' 11.25'',84.75,7' 0.75'',225.6,94.0,7' 10'',115.5,9' 7.5'',6.2,9.75,10.25,0.0,0.0,0.0,0.0,0.0
1628976,Wendell Carter Jr.,2018,1,7,7,1610612741,Chicago,Bulls,CHI,Duke,[College/University],C-PF,80.75,6' 8.75'',82.0,6' 10'',251.4,88.5,7' 4.5'',109.0,9' 1'',7.85,8.5,9.0,0.0,0.0,0.0,0.0,0.0
1629012,Collin Sexton,2018,1,8,8,1610612739,Cleveland,Cavaliers,CLE,Alabama,[College/University],PG,72.5,6' 0.5'',73.5,6' 1.5'',183.0,79.25,6' 7.25'',98.5,8' 2.5'',5.6,8.25,8.5,0.0,0.0,0.0,0.0,0.0
1628995,Kevin Knox II,2018,1,9,9,1610612752,New York,Knicks,NYK,Kentucky,[College/University],SF,79.75,6' 7.75'',81.0,6' 9'',212.6,83.75,6' 11.75'',108.0,9' 0'',4.95,8.75,9.25,0.0,0.0,0.0,0.0,0.0
1628983,Shai Gilgeous-Alexander,2018,1,11,11,1610612766,Charlotte,Hornets,CHA,Kentucky,[College/University],PG,76.5,6' 4.5'',78.0,6' 6'',180.0,83.5,6' 11.5'',104.0,8' 8'',3.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
1628970,Miles Bridges,2018,1,12,12,1610612746,LA,Clippers,LAC,Michigan State,[College/University],SF,77.25,6' 5.25'',78.75,6' 6.75'',220.4,81.5,6' 9.5'',103.5,8' 7.5'',5.9,9.0,9.75,0.0,0.0,0.0,0.0,0.0
1629010,Jerome Robinson,2018,1,13,13,1610612746,LA,Clippers,LAC,Boston College,[College/University],SG,76.0,6' 4'',77.0,6' 5'',188.4,79.25,6' 7.25'',98.0,8' 2'',6.05,9.0,10.0,0.0,0.0,0.0,0.0,0.0
1629008,Michael Porter Jr.,2018,1,14,14,1610612743,Denver,Nuggets,DEN,Missouri,[College/University],SF-PF,81.5,6' 9.5'',82.75,6' 10.75'',211.0,84.25,7' 0.25'',108.5,9' 0.5'',6.4,8.75,9.25,0.0,0.0,0.0,0.0,0.0
1628972,Troy Brown Jr.,2018,1,15,15,1610612764,Washington,Wizards,WAS,Oregon,[College/University],SF,77.75,6' 5.75'',78.75,6' 6.75'',208.0,82.25,6' 10.25'',105.0,8' 9'',7.05,9.0,9.75,26.0,33.0,11.51,3.29,3.33
1629015,Zhaire Smith,2018,1,16,16,1610612756,Phoenix,Suns,PHX,Texas Tech,[College/University],SF-SG,74.75,6' 2.75'',76.0,6' 4'',198.6,81.75,6' 9.75'',100.0,8' 4'',6.05,8.75,8.25,33.0,41.5,11.02,3.15,3.05
1628978,Donte DiVincenzo,2018,1,17,17,1610612749,Milwaukee,Bucks,MIL,Villanova,[College/University],SG,75.5,6' 3.5'',76.5,6' 4.5'',200.6,78.0,6' 6'',97.5,8' 1.5'',5.0,8.25,9.0,34.5,42.0,10.72,3.12,3.11
1629022,Lonnie Walker IV,2018,1,18,18,1610612759,San Antonio,Spurs,SAS,Miami (FL),[College/University],SG,75.75,6' 3.75'',76.5,6' 4.5'',196.2,82.25,6' 10.25'',99.5,8' 3.5'',5.65,9.0,9.5,31.5,40.0,10.87,2.91,3.06
1628989,Kevin Huerter,2018,1,19,19,1610612737,Atlanta,Hawks,ATL,Maryland,[College/University],SG,78.25,6' 6.25'',79.25,6' 7.25'',194.0,79.5,6' 7.5'',101.5,8' 5.5'',8.6,8.25,8.5,31.0,38.0,10.89,2.97,3.09
1629006,Josh Okogie,2018,1,20,20,1610612750,Minnesota,Timberwolves,MIN,Georgia Tech,[College/University],SG,75.0,6' 3'',76.5,6' 4.5'',210.8,84.0,7' 0'',102.0,8' 6'',5.2,9.0,9.75,33.0,42.0,11.08,3.03,3.04
1628960,Grayson Allen,2018,1,21,21,1610612762,Utah,Jazz,UTA,Duke,[College/University],SG,75.0,6' 3'',76.5,6' 4.5'',198.0,79.25,6' 7.25'',97.0,8' 1'',5.55,8.25,10.0,32.5,40.5,10.31,3.04,3.15
1628988,Aaron Holiday,2018,1,23,23,1610612754,Indiana,Pacers,IND,California-Los Angeles,[College/University],PG,71.75,5' 11.75'',72.75,6' 0.75'',187.0,79.5,6' 7.5'',97.0,8' 1'',6.4,8.75,8.5,25.5,33.0,10.96,3.22,3.27
1629014,Anfernee Simons,2018,1,24,24,1610612757,Portland,Trail Blazers,POR,IMG Academy,[High School],SG-PG,74.25,6' 2.25'',75.25,6' 3.25'',183.2,81.25,6' 9.25'',99.5,8' 3.5'',7.7,8.75,9.0,32.0,41.5,11.27,3.16,3.1
1629021,Moritz Wagner,2018,1,25,25,1610612747,Los Angeles,Lakers,LAL,Michigan,[College/University],PF,82.0,6' 10'',83.25,6' 11.25'',231.2,84.0,7' 0'',108.0,9' 0'',6.7,8.75,10.75,25.5,32.5,12.0,2.98,3.35
1629013,Landry Shamet,2018,1,26,26,1610612755,Philadelphia,76ers,PHI,Wichita State,[College/University],PG,76.0,6' 4'',77.25,6' 5.25'',188.6,78.75,6' 6.75'',100.0,8' 4'',4.85,8.0,9.0,31.0,39.5,11.26,3.21,3.11
1628980,Jacob Evans,2018,1,28,28,1610612744,Golden State,Warriors,GSW,Cincinnati,[College/University],SG-SF,76.25,6' 4.25'',77.5,6' 5.5'',199.6,81.25,6' 9.25'',102.5,8' 6.5'',6.5,9.0,9.25,28.0,35.5,11.11,3.14,3.2
1629016,Omari Spellman,2018,1,30,30,1610612737,Atlanta,Hawks,ATL,Villanova,[College/University],PF-C,80.0,6' 8'',81.25,6' 9.25'',253.8,86.0,7' 2'',107.5,8' 11.5'',13.75,9.0,9.0,28.5,35.5,12.28,3.35,3.38
1628975,Jevon Carter,2018,2,2,32,1610612763,Memphis,Grizzlies,MEM,West Virginia,[College/University],PG,72.25,6' 0.25'',73.5,6' 1.5'',196.2,76.25,6' 4.25'',95.0,7' 11'',4.15,9.25,8.5,29.0,36.5,11.04,3.05,3.18
1628973,Jalen Brunson,2018,2,3,33,1610612742,Dallas,Mavericks,DAL,Villanova,[College/University],PG,73.0,6' 1'',74.25,6' 2.25'',198.4,76.0,6' 4'',96.0,8' 0'',6.7,8.25,9.25,29.0,37.0,10.59,3.11,3.15
1628984,Devonte' Graham,2018,2,4,34,1610612737,Atlanta,Hawks,ATL,Kansas,[College/University],PG,72.25,6' 0.25'',73.5,6' 1.5'',186.4,78.25,6' 6.25'',96.0,8' 0'',4.8,8.5,9.5,31.0,37.0,11.28,3.15,3.21
1628982,Melvin Frazier Jr.,2018,2,5,35,1610612753,Orlando,Magic,ORL,Tulane,[College/University],SF-SG,76.5,6' 4.5'',78.0,6' 6'',198.2,85.75,7' 1.75'',105.0,8' 9'',7.9,9.5,9.5,31.0,40.5,11.24,3.08,3.08
1629018,Gary Trent Jr.,2018,2,7,37,1610612758,Sacramento,Kings,SAC,Duke,[College/University],SG,76.25,6' 4.25'',77.75,6' 5.75'',204.2,80.75,6' 8.75'',98.0,8' 2'',7.0,8.5,9.5,33.5,39.5,11.37,2.99,3.12
1629017,Khyri Thomas,2018,2,8,38,1610612755,Philadelphia,76ers,PHI,Creighton,[College/University],SG,74.5,6' 2.5'',75.75,6' 3.75'',198.8,82.5,6' 10.5'',101.0,8' 5'',6.4,8.75,9.25,30.0,35.0,10.96,3.18,3.18
1628971,Bruce Brown,2018,2,12,42,1610612765,Detroit,Pistons,DET,Miami (FL),[College/University],SG-PG,75.5,6' 3.5'',77.0,6' 5'',194.6,81.0,6' 9'',98.5,8' 2.5'',3.75,8.5,8.5,32.5,38.0,11.11,3.44,3.2
1628992,Justin Jackson,2018,2,13,43,1610612743,Denver,Nuggets,DEN,Maryland,[College/University],SF,77.75,6' 5.75'',79.0,6' 7'',219.4,87.25,7' 3.25'',107.0,8' 11'',7.1,9.0,9.5,26.5,31.5,11.78,3.08,3.43
1628977,Hamidou Diallo,2018,2,15,45,1610612751,Brooklyn,Nets,BKN,Kentucky,[College/University],SG-SF,75.75,6' 3.75'',77.0,6' 5'',197.4,83.25,6' 11.25'',101.5,8' 5.5'',5.2,8.5,9.5,34.5,44.5,10.88,2.79,3.11
1629001,De'Anthony Melton,2018,2,16,46,1610612745,Houston,Rockets,HOU,Southern California,[College/University],SG-PG,74.25,6' 2.25'',75.25,6' 3.25'',193.2,80.5,6' 8.5'',99.5,8' 3.5'',5.2,8.5,9.5,31.0,36.5,11.48,3.33,3.23
